,total_cpu_time_seconds,num_jobs,tool_name_version
2022-03,3704,115,bed2gff1/bed2gff1
2022-03,3671,155,bedtools_bamtobed/2.29.2
2022-03,3653,341,tp_replace_in_column/1.1.3
2022-03,3633,24,sklearn_ensemble/1.0.8.3
2022-03,3633,4,snippy/4.5.0
2022-03,3588,16,rbc_mafft_add/7.489+galaxy0
2022-03,3587,440,vcfsort/1.0.0_rc3+galaxy0
2022-03,3558,38,mothur_merge_files/1.39.5.0
2022-03,3551,41,bcftools_plugin_counts/1.10+galaxy1
2022-03,3547,376,histogram_rpy/1.0.4
2022-03,3546,351,fasta_filter_by_length/1.2
2022-03,3496,45,bedtools_coveragebed/2.30.0
2022-03,3472,195,CONVERTER_interval_to_bed12_0/CONVERTER_interval_to_bed12_0
2022-03,3462,315,tabular_to_csv/tabular_to_csv
2022-03,3453,247,mothur_remove_seqs/1.39.5.0
2022-03,3447,1,plant_tribes_gene_family_aligner/1.0.3.0
2022-03,3414,67,_ensembl_gtf2gene_list/1.42.1+galaxy6
2022-03,3409,6,cshl_fastx_clipper/1.0.1
2022-03,3373,493,Show beginning1/Show beginning1
2022-03,3335,1,mimodd_covstats/0.1.9
2022-03,3310,59,cshl_fastq_quality_converter/1.0.0
2022-03,3309,9,bedtools_bedtoigv/2.30.0
2022-03,3273,288,ggplot2_pca/3.3.5+galaxy0
2022-03,3265,94,ivar_trim/1.2.2+galaxy1
2022-03,3260,79,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
2022-03,3251,138,gprofiler_gost/0.1.7+galaxy11
2022-03,3231,27,macs2_callpeak/2.1.1.20160309.4
2022-03,3152,17,seqtk_mergepe/1.3.1
2022-03,3133,206,velveth/1.2.10.2
2022-03,3129,81,presto_collapseseq/0.5.4
2022-03,3126,423,tp_replace_in_line/1.1.2
2022-03,3107,16,sam2interval/1.0.2
2022-03,3101,93,staramr_search/0.5.1
2022-03,3038,269,cshl_fastx_trimmer/1.0.0
2022-03,3035,82,dada2_makeSequenceTable/1.20+galaxy0
2022-03,3032,54,CONVERTER_Bam_Bai_0/CONVERTER_Bam_Bai_0
2022-03,2982,400,tp_find_and_replace/1.1.3
2022-03,2960,89,taxonomy_krona_chart/2.7.1+galaxy0
2022-03,2952,7,msstats/3.22.0.0
2022-03,2946,38,masigpro/1.49.3.1+galaxy1
2022-03,2912,196,bcftools_stats/1.10+galaxy1
2022-03,2905,423,lofreq_filter/2.1.5+galaxy0
2022-03,2888,8,vcfgeno2haplo/1.0.0_rc3+galaxy0
2022-03,2886,243,mothur_remove_lineage/1.39.5.0
2022-03,2872,49,mlst/2.19.0
2022-03,2863,126,liftOver1/liftOver1
2022-03,2828,238,tp_sort_header_tool/1.1.1
2022-03,2812,276,collection_column_join/0.0.3
2022-03,2788,48,samtools_view/1.9+galaxy3
2022-03,2757,184,gtftobed12/357
2022-03,2729,8,medaka_variant_pipeline/1.4.4+galaxy0
2022-03,2719,384,datamash_reverse/1.1.0
2022-03,2712,385,tp_sorted_uniq/1.1.0
2022-03,2698,262,upload1/upload1
2022-03,2669,283,collapse_dataset/5.1.0
2022-03,2667,22,kraken_taxonomy_report/0.0.2
2022-03,2659,292,gene2exon1/gene2exon1
2022-03,2644,88,featurecounts/1.6.4+galaxy2
2022-03,2640,16,vcfflatten2/1.0.0_rc3+galaxy0
2022-03,2627,68,CONVERTER_bz2_to_uncompressed/CONVERTER_bz2_to_uncompressed
2022-03,2624,200,addValue/addValue
2022-03,2535,3,hyphy_conv/2.5.31+galaxy1
2022-03,2525,68,ivar_removereads/1.2.2+galaxy1
2022-03,2510,2,picard_SamToFastq/2.7.1.0
2022-03,2499,89,bedtools_bedtobam/2.30.0
2022-03,2483,20,minimap2/2.17+galaxy2
2022-03,2480,286,mothur_make_biom/1.39.5.0
2022-03,2423,311,bedtools_mergebed/2.30.0
2022-03,2350,173,pygenomeTracks/3.6
2022-03,2346,15,dada2_plotComplexity/1.20+galaxy0
2022-03,2340,301,mothur_make_shared/1.39.5.0
2022-03,2323,10,length_and_gc_content/0.1.1
2022-03,2309,216,mothur_classify_otu/1.39.5.0
2022-03,2306,81,presto_partition/0.5.4
2022-03,2285,94,vcfbedintersect/1.0.0_rc3+galaxy0
2022-03,2259,14,make_families/3.0.2
2022-03,2257,13,picard_CollectRnaSeqMetrics/2.18.2.2
2022-03,2253,144,scanpy_plot_embed/1.7.2+galaxy0
2022-03,2247,8,dada2_learnErrors/1.18+galaxy0
2022-03,2237,7,shovill/1.1.0+galaxy0
2022-03,2229,273,vcfvcfintersect/1.0.0_rc3+galaxy0
2022-03,2207,1,fasterq_dump/2.11.0+galaxy0
2022-03,2198,308,XY_Plot_1/1.0.2
2022-03,2185,48,gffcompare/0.11.2
2022-03,2149,51,circgraph/0.9-RC2
2022-03,2145,22,bedtools_annotatebed/2.30.0
2022-03,2124,3,samtools_rmdup/1.0.0
2022-03,2121,11,pharmcat/1.3.1+galaxy0
2022-03,2081,17,deeptools_bam_coverage/3.0.2.0
2022-03,2050,12,exomedepth/1.1.0
2022-03,2041,1,rna_star/2.7.7a
2022-03,2032,5,vcfannotategenotypes/1.0.0_rc3+galaxy0
2022-03,2032,144,deeptools_plot_pca/3.3.2.0.0
2022-03,2028,8,mummer_nucmer/4.0.0beta2+galaxy1
2022-03,2019,109,miniasm/0.3_r179+galaxy1
2022-03,2010,128,CONVERTER_gff_to_bed_0/CONVERTER_gff_to_bed_0
2022-03,2005,38,CONVERTER_gff_to_interval_index_0/CONVERTER_gff_to_interval_index_0
2022-03,1969,16,pangolin/3.1.17+galaxy1
2022-03,1966,51,pizzly/0.37.3.1
2022-03,1953,60,snpsift_vartype/4.3+t.galaxy0
2022-03,1927,44,bcftools_isec/1.10
2022-03,1914,38,transit_resampling/3.0.2+galaxy1
2022-03,1904,40,vcfcombine/1.0.0_rc3+galaxy0
2022-03,1876,12,vcfgenotypes/1.0.0_rc3+galaxy0
2022-03,1869,12,bedtools_bamtobed/2.30.0+galaxy1
2022-03,1864,21,idr/2.0.3
2022-03,1840,101,datamash_transpose/1.1.0
2022-03,1824,27,CONVERTER_wig_to_bigwig/CONVERTER_wig_to_bigwig
2022-03,1818,93,gops_concat_1/1.0.1
2022-03,1804,127,datasets_download_genome/13.4.0
2022-03,1774,64,scanpy_find_markers/1.7.2+galaxy0
2022-03,1759,72,fastq_filter/1.0.0
2022-03,1754,7,vcfannotate/1.0.0_rc3+galaxy0
2022-03,1750,8,seq_composition/0.0.5
2022-03,1738,29,ococo/0.1.2.6
2022-03,1734,34,fastqc/0.71
2022-03,1729,4,deeptools_bam_pe_fragmentsize/3.3.2.0.0
2022-03,1721,192,poretools_extract/0.6.1a1.0
2022-03,1720,51,fargene/0.1+galaxy1
2022-03,1717,63,EMBOSS: transeq101/5.0.0
2022-03,1707,81,velvetg/1.2.10.2
2022-03,1695,13,snippy_clean_full_aln/4.5.0
2022-03,1690,49,pycoqc/2.5.2+galaxy0
2022-03,1674,225,tp_tail_tool/1.1.0
2022-03,1671,110,seqtk_subseq/1.3.1
2022-03,1651,146,regexColumn1/1.0.1
2022-03,1646,92,minimap2/2.23+galaxy0
2022-03,1640,6,plant_tribes_assembly_post_processor/1.0.3.0
2022-03,1621,22,genomescope/2.0+galaxy1
2022-03,1595,53,kraken-translate/1.3.1
2022-03,1568,7,trinity_super_transcripts/2.9.1
2022-03,1560,5,bedtools_coveragebed/2.22.1
2022-03,1546,3,bcftools_plugin_missing2ref/1.10
2022-03,1536,699,get_flanks1/1.0.0
2022-03,1534,3,rseqc_junction_annotation/2.6.4.1
2022-03,1532,16,quast/5.0.2+galaxy1
2022-03,1529,219,hgv_david/hgv_david
2022-03,1529,6,snpSift_geneSets/4.3.0
2022-03,1493,44,CONVERTER_gff_to_fli_0/CONVERTER_gff_to_fli_0
2022-03,1470,82,bedtools_genomecoveragebed/2.29.2
2022-03,1463,109,CONVERTER_bed_to_gff_0/CONVERTER_bed_to_gff_0
2022-03,1448,101,tb_variant_filter/0.3.5+galaxy2
2022-03,1444,8,CONVERTER_sam_to_bigwig_0/CONVERTER_sam_to_bigwig_0
2022-03,1428,47,column_remove_by_header/0.0.1
2022-03,1391,1,mothur_sffinfo/1.39.5.0
2022-03,1348,28,crossmap_wig/0.5.2+galaxy0
2022-03,1319,1,kallisto_quant/0.46.0.4
2022-03,1314,182,ChangeCase/ChangeCase
2022-03,1312,47,MAF_Limit_To_Species1/MAF_Limit_To_Species1
2022-03,1307,2,deeptools_plot_enrichment/3.3.2.0.0
2022-03,1305,36,dada2_seqCounts/1.20+galaxy0
2022-03,1298,24,picard_ReorderSam/2.18.2.1
2022-03,1295,57,cshl_fastq_quality_converter/1.0.1
2022-03,1289,92,tbvcfreport/0.1.8+galaxy0
2022-03,1269,49,macs2_bdgpeakcall/2.1.1.20160309.0
2022-03,1261,64,Add_a_column1/1.2.0
2022-03,1248,96,bedtools_multiintersectbed/2.30.0
2022-03,1229,89,gff2bed1/gff2bed1
2022-03,1224,103,bcftools_filter/1.10
2022-03,1203,157,CONVERTER_ref_to_seq_taxomony/CONVERTER_ref_to_seq_taxomony
2022-03,1203,3,prokka/1.14.5
2022-03,1201,91,rbc_splitfasta/0.4.0
2022-03,1195,26,scanpy_run_umap/1.7.2+galaxy0
2022-03,1182,64,keras_model_config/0.5.0
2022-03,1168,16,trinity_abundance_estimates_to_matrix/2.9.1
2022-03,1143,1,fastq_dump/2.10.8+galaxy0
2022-03,1139,80,mimodd_vcf_filter/0.1.9
2022-03,1137,15,gff_filter_by_attribute/gff_filter_by_attribute
2022-03,1136,39,bcftools_concat/1.10
2022-03,1136,3,deeptools_multi_bam_summary/3.3.0.0.0
2022-03,1121,8,sklearn_generalized_linear/1.0.8.3
2022-03,1120,15,vcftools_slice/0.1
2022-03,1119,167,mothur_count_groups/1.39.5.0
2022-03,1118,28,__IMPORT_HISTORY__/__IMPORT_HISTORY__
2022-03,1112,2,varscan_copynumber/2.4.3.2
2022-03,1107,13,fastqc/0.69
2022-03,1106,26,flanking_features_1/4.0.1
2022-03,1090,4,mothur_make_fastq/1.39.5.0
2022-03,1087,9,dunovo/3.0.2
2022-03,1081,4,tb_profiler_profile/2.8.14+galaxy1
2022-03,1075,5,sniffles/1.0.12+galaxy0
2022-03,1071,73,gmx_setup/2020.2+galaxy0
2022-03,1052,12,limma_voom/3.38.3+galaxy3
2022-03,1048,50,volcanoplot/0.0.3
2022-03,1043,139,table_annovar/0.2
2022-03,1035,30,mimodd_map/0.1.9
2022-03,1032,34,scanpy_find_cluster/1.7.2+galaxy0
2022-03,1013,60,snpEff_databases/4.3+T.galaxy2
2022-03,1012,147,mothur_sub_sample/1.39.5.0
2022-03,1008,1,umi_tools_count/0.5.5.1
2022-03,1004,29,multiqc/1.9+galaxy1
2022-03,969,81,fasta_concatenate0/0.0.1
2022-03,960,35,gtf_filter_by_attribute_values_list/gtf_filter_by_attribute_values_list
2022-03,958,39,_dropletBarcodePlot/1.6.1+galaxy2
2022-03,940,13,mummerplot_wrapper/0.0.7
2022-03,938,135,mothur_summary_single/1.39.5.2
2022-03,921,4,ruvseq/1.16.0+galaxy1
2022-03,917,7,bedtools_genomecoveragebed/2.27.0.0
2022-03,914,117,allele_counts_1/1.3.2
2022-03,892,55,EMBOSS: geecee41/5.0.0
2022-03,883,126,mothur_venn/1.39.5.0
2022-03,875,20,disco/1.2.1
2022-03,875,89,featurecounts/1.6.2
2022-03,868,118,EMBOSS: water107/5.0.0.1
2022-03,864,13,trinity_run_de_analysis/2.9.1
2022-03,853,47,multiqc/1.7
2022-03,850,107,bg_column_arrange_by_header/0.2
2022-03,849,68,Interval2Maf1/Interval2Maf1
2022-03,823,6,ncbi_blastn_wrapper/0.2.01
2022-03,817,22,cummeRbund/2.16.0+galaxy1
2022-03,816,46,scanpy_filter_cells/1.7.2+galaxy0
2022-03,809,46,scanpy_plot/1.7.1+galaxy0
2022-03,801,37,scanpy_run_pca/1.7.2+galaxy0
2022-03,799,14,trinity_contig_exn50_statistic/2.9.1
2022-03,797,15,bwa_mem/0.1
2022-03,784,15,trinity_filter_low_expr_transcripts/2.9.1
2022-03,777,17,deseq2/2.11.40.6
2022-03,777,8,Interval_Maf_Merged_Fasta2/Interval_Maf_Merged_Fasta2
2022-03,775,114,collapse_dataset/4.1
2022-03,773,96,bedtools_subtractbed/2.30.0
2022-03,758,79,EMBOSS: needle56/5.0.0.1
2022-03,757,77,CONVERTER_fasta_to_len/CONVERTER_fasta_to_len
2022-03,749,18,medaka_consensus_pipeline/1.4.4+galaxy0
2022-03,742,10,bedtools_bamtobed/2.30.0
2022-03,736,23,retrieve_scxa/v0.0.2+galaxy2
2022-03,728,91,venn_list/0.1.1
2022-03,723,5,mothur_pcr_seqs/1.39.5.0
2022-03,707,6,samtools_view/1.9
2022-03,700,79,poretools_tabular/0.6.1a1.0
2022-03,700,97,mothur_remove_groups/1.39.5.0
2022-03,679,4,macs2_refinepeak/2.1.1.20160309.1
2022-03,676,5,vcffixup/1.0.0_rc3+galaxy0
2022-03,660,33,bedtools_makewindowsbed/2.30.0
2022-03,660,18,cuffcompare/2.2.1.2
2022-03,659,83,bandage_info/0.8.1+galaxy2
2022-03,644,12,khmer_abundance_distribution_single/3.0.0a3+galaxy2
2022-03,636,24,featurecounts/1.6.0.6
2022-03,627,40,cshl_fasta_formatter/1.0.1
2022-03,621,45,CONVERTER_bed_to_fli_0/CONVERTER_bed_to_fli_0
2022-03,620,4,bwa/0.7.12.1
2022-03,617,93,cshl_fastq_quality_boxplot/1.0.1
2022-03,617,55,fastq_to_fasta_python/1.1.1
2022-03,615,79,gfa_to_fa/0.1.2
2022-03,614,33,bg_diamond_makedb/2.0.8
2022-03,609,6,limma_voom/3.48.0+galaxy1
2022-03,609,19,scanpy_compute_graph/1.7.2+galaxy1
2022-03,588,52,fasplit/357
2022-03,588,84,mothur_get_groups/1.39.5.0
2022-03,584,39,subtract_query1/0.1
2022-03,580,65,tp_uniq_tool/1.1.1
2022-03,577,31,biom_convert/2.1.10+galaxy0
2022-03,572,46,scanpy_read_10x/1.6.0+galaxy0
2022-03,572,17,snpfreqplot/1.0+galaxy3
2022-03,570,74,replace_column_with_key_value_file/0.2
2022-03,570,8,circos_wiggle_to_stacked/0.69.8+galaxy7
2022-03,564,31,sklearn_svm_classifier/1.0.8.3
2022-03,562,9,xmfa2gff3/2015_02_13.1
2022-03,556,6,stringtie/1.3.3
2022-03,553,8,mummer_show_coords/4.0.0beta2+galaxy1
2022-03,552,5,rseqc_read_quality/2.6.4
2022-03,551,89,pca1/1.0.2
2022-03,548,11,plotdexseq/1.28.1.0
2022-03,541,59,fasta2tab/1.1.0
2022-03,540,3,salmon/1.3.0+galaxy1
2022-03,536,14,annotatemyids/3.7.0+galaxy2
2022-03,536,9,cuffmerge/2.2.1.1
2022-03,533,28,mimodd_varreport/0.1.9
2022-03,533,2,meme_psp_gen/5.0.5.0
2022-03,533,60,poretools_qualdist/0.6.1a1.0
2022-03,527,36,ggplot2_histogram/3.3.5+galaxy0
2022-03,523,20,anndata_ops/1.7.2+galaxy0
2022-03,521,76,wc_gnu/wc_gnu
2022-03,520,38,add_line_to_file/0.1.0
2022-03,519,63,fasta_compute_length/1.0.3
2022-03,518,31,mothur_chimera_vsearch/1.39.5.1
2022-03,518,35,graphlan_annotate/1.1.3
2022-03,517,1,presto_pairseq/0.6.2+galaxy0
2022-03,514,57,poretools_events/0.6.1a1.1
2022-03,512,54,vcf2tsv/0.0.3
2022-03,507,26,multiqc/1.8+galaxy0
2022-03,503,23,multiqc/1.8+galaxy1
2022-03,494,11,CONVERTER_sam_to_unsorted_bam/CONVERTER_sam_to_unsorted_bam
2022-03,493,19,rbc_mirdeep2/2.0.1.2+galaxy0
2022-03,492,24,gffcompare_to_bed/0.2.1
2022-03,492,14,bg_find_subsequences/0.2
2022-03,488,59,gops_basecoverage_1/1.0.0
2022-03,487,43,compose_text_param/0.1.1
2022-03,481,2,picard_CollectHsMetrics/2.18.2
2022-03,480,6,goseq/1.36.0+galaxy0
2022-03,479,43,graphlan/1.1.3
2022-03,476,30,circos_tableviewer/0.69.8+galaxy7
2022-03,471,70,CONVERTER_len_to_linecount/CONVERTER_len_to_linecount
2022-03,469,28,poretools_squiggle/0.6.1a1.1
2022-03,469,10,scanpy_read_10x/1.8.1+2+galaxy0
2022-03,465,29,poretools_hist/0.6.1a1.1
2022-03,460,35,raceid_inspectclusters/3.1
2022-03,460,30,deseq2/2.1.8.3
2022-03,456,57,krona-text/1
2022-03,454,7,bcftools_cnv/1.10+galaxy1
2022-03,452,3,mothur_cluster_split/1.36.1.0
2022-03,451,25,fastqc/0.63
2022-03,451,39,CONVERTER_interval_to_bigwig_0/CONVERTER_interval_to_bigwig_0
2022-03,447,4,predict_pipeline/1.0
2022-03,444,14,Add_a_column1/1.3.1
2022-03,439,1,bedtools_multicovtbed/2.29.0
2022-03,431,25,ggplot2_violin/3.3.5+galaxy0
2022-03,431,2,freebayes/0.4
2022-03,429,15,scanpy_scale_data/1.7.2+galaxy0
2022-03,426,62,abricate_summary/1.0.1
2022-03,423,28,deeptools_plot_profile/3.1.2.0.0
2022-03,419,4,deeptools_multi_bigwig_summary/3.1.2.0.0
2022-03,417,6,picard_QualityScoreDistribution/2.18.2.1
2022-03,417,48,CONVERTER_interval_to_tabix_0/CONVERTER_interval_to_tabix_0
2022-03,413,33,mothur_make_group/1.39.5.0
2022-03,412,20,scanpy_find_variable_genes/1.7.2+galaxy0
2022-03,398,3,seqtk_mergefa/1.3.1
2022-03,397,59,bedtools_windowbed/2.30.0
2022-03,391,18,sklearn_numeric_clustering/1.0.8.3
2022-03,389,35,Heatmap/2.2.2
2022-03,383,51,bcftools_query/1.10
2022-03,382,53,mimodd_header/0.1.9
2022-03,381,20,bcftools_convert_to_vcf/1.10
2022-03,381,35,CONVERTER_fasta_to_2bit/CONVERTER_fasta_to_2bit
2022-03,376,24,mummer_show_coords/4.0.0rc1+galaxy2
2022-03,368,7,megablast_xml_parser/1.0.1
2022-03,367,21,keras_model_builder/0.5.0
2022-03,362,41,sina/1.7.2+galaxy0
2022-03,360,37,regex1/1.0.1
2022-03,354,29,_salmon_kallisto_mtx_to_10x/0.0.1+galaxy5
2022-03,353,9,picard_artifact_metrics/2.18.2.1
2022-03,344,40,poretools_winner/0.6.1a1.0
2022-03,343,17,ml_visualization_ex/1.0.8.3
2022-03,341,47,CONVERTER_maf_to_interval_0/CONVERTER_maf_to_interval_0
2022-03,340,23,scanpy_normalize/1.7.1+galaxy0
2022-03,334,4,vcfselectsamples/1.0.0_rc3+galaxy0
2022-03,331,14,circos/0.69.8+galaxy10
2022-03,329,38,mimodd_rebase/0.1.9
2022-03,329,53,createInterval/createInterval
2022-03,328,17,scanpy_normalise_data/1.7.2+galaxy0
2022-03,327,49,MAF_To_BED1/MAF_To_BED1
2022-03,327,10,deseq2/2.11.40.2
2022-03,327,4,plant_tribes_kaks_analysis/1.0.3.0
2022-03,320,45,vsearch_dereplication/2.8.3.0
2022-03,320,27,bcftools_convert_from_vcf/1.10
2022-03,319,20,sklearn_pca/1.0.8.3+galaxy0
2022-03,310,44,openbabel_compound_convert/3.1.1+galaxy0
2022-03,307,5,EMBOSS: palindrome65/5.0.0.1
2022-03,294,2,master2pgSnp/master2pgSnp
2022-03,293,5,goslimmer/1.0.1
2022-03,288,6,ggplot2_point/2.2.1+galaxy2
2022-03,284,6,snpSift_vcfCheck/4.3+t.galaxy0
2022-03,283,16,gprofiler_snpense/0.1.7+galaxy11
2022-03,280,31,export_remote/export_remote
2022-03,279,4,custom_pro_db/1.22.0
2022-03,279,45,EMBOSS: extractfeat34/5.0.0.1
2022-03,277,1,ncbi_dustmasker_wrapper/2.10.1+galaxy0
2022-03,277,39,bedtools_overlapbed/2.30.0
2022-03,276,16,scanpy_filter_genes/1.7.2+galaxy0
2022-03,273,17,sklearn_data_preprocess/1.0.8.3
2022-03,270,4,MAF_filter/MAF_filter
2022-03,269,19,sklearn_build_pipeline/1.0.8.3
2022-03,269,34,ggplot2_point/2.2.1+galaxy1
2022-03,266,12,circos_wiggle_to_scatter/0.69.8+galaxy7
2022-03,265,33,taxonomy_krona_chart/2.6.1.1
2022-03,260,18,secure_hash_message_digest/secure_hash_message_digest
2022-03,255,25,export2graphlan/0.20+galaxy0
2022-03,255,37,samtools_idxstats/2.0.1
2022-03,245,11,sam2interval/1.0.1
2022-03,244,22,CONVERTER_interval_to_bed6_0/CONVERTER_interval_to_bed6_0
2022-03,241,27,hgv_linkToGProfile/hgv_linkToGProfile
2022-03,240,29,ncbi_blastdbcmd_wrapper/2.10.1+galaxy0
2022-03,236,9,mothur_get_oturep/1.39.5.0
2022-03,236,15,Multivariate/2.3.10
2022-03,229,27,mothur_deunique_seqs/1.39.5.0
2022-03,226,32,tp_tac/1.1.0
2022-03,226,29,generate_matrix_for_pca_and_lda1/1.0.0
2022-03,224,8,pangolin/3.1.14+galaxy0
2022-03,223,15,table_annovar/0.1
2022-03,223,3,Transformation/2.2.0
2022-03,221,29,bedtools_map/2.30.0.2
2022-03,220,17,charts/1.0.1
2022-03,219,15,circos_interval_to_tile/0.69.8+galaxy7
2022-03,219,2,bcftools_gtcheck/1.10
2022-03,218,25,build_ucsc_custom_track_1/1.0.1
2022-03,215,14,ggplot2_pca/2.2.1
2022-03,212,30,newick_display/1.6
2022-03,212,172,gops_complement_1/1.0.0
2022-03,210,14,pipelign/0.2+galaxy0
2022-03,210,1,transdecoder/5.5.0+galaxy1
2022-03,205,2,deeptools_compute_matrix/3.1.2.0.0
2022-03,204,34,gmx_editconf/2020.2+galaxy0
2022-03,202,30,velveth/1.2.10.1
2022-03,199,15,poretools_qualpos/0.6.1a1.1
2022-03,198,27,ebi_search_rest_results/0.1.1
2022-03,198,11,seqtk_comp/1.3.1
2022-03,196,15,bedtools_maskfastabed/2.30.0
2022-03,196,9,multiqc/1.6
2022-03,193,28,collapse_dataset/4.2
2022-03,192,16,cd_hit_dup/0.0.1
2022-03,191,14,maker_map_ids/2.31.11
2022-03,188,14,bedtools_clusterbed/2.30.0
2022-03,188,24,bedtools_closestbed/2.30.0
2022-03,188,3,wiggle2simple1/wiggle2simple1
2022-03,187,9,rseqc_inner_distance/2.6.4.1
2022-03,186,1,maf_stats1/maf_stats1
2022-03,185,26,bedtools_flankbed/2.30.0
2022-03,185,15,snap_training/2013_11_29+galaxy1
2022-03,184,25,bedtools_maskfastabed/2.29.2
2022-03,183,16,gmx_solvate/2020.2+galaxy0
2022-03,182,21,vsearch_alignment/2.8.3.0
2022-03,180,14,vegan_diversity/2.4-3
2022-03,179,4,dada2_makeSequenceTable/1.18+galaxy0
2022-03,178,4,cutadapt/1.16.3
2022-03,176,26,EMBOSS: polydot77/5.0.0.1
2022-03,172,4,annotatemyids/3.12.0
2022-03,170,7,space2underscore_readname/1.0.0
2022-03,169,24,ebi_metagenomics_run_downloader/0.1.0
2022-03,167,2,jbrowse/1.16.11+galaxy0
2022-03,163,8,mothur_screen_seqs/1.39.5.0
2022-03,163,24,cshl_fasta_nucleotides_changer/1.0.2
2022-03,163,5,samtools_mpileup/2.1.3
2022-03,163,26,EMBOSS: extractseq35/5.0.0
2022-03,162,20,khmer_abundance_distribution/3.0.0a3+galaxy2
2022-03,161,23,gmx_energy/2022+galaxy0
2022-03,160,10,sklearn_to_categorical/1.0.8.3
2022-03,159,13,plotly_ml_performance_plots/0.2
2022-03,157,1,rseqc_read_duplication/2.6.4
2022-03,156,6,tp_unfold_column_tool/1.1.1
2022-03,153,17,bedtools_groupbybed/2.30.0
2022-03,148,24,md_converter/1.9.6+galaxy0
2022-03,148,5,picard_MarkDuplicates/2.7.1.1
2022-03,139,5,EMBOSS: einverted28/5.0.0.1
2022-03,135,12,gmx_merge_topology_files/3.4.3+galaxy0
2022-03,135,4,featurecounts/1.6.3+galaxy2
2022-03,135,5,crossmap_gff/0.5.2+galaxy0
2022-03,133,15,Extract_features1/Extract_features1
2022-03,129,19,mothur_lefse/1.39.5.0
2022-03,129,18,bedtools_fisher/2.30.0
2022-03,128,4,EMBOSS: textsearch98/5.0.0
2022-03,128,7,bedtools_shufflebed/2.30.0
2022-03,127,1,CONVERTER_tar_to_directory/CONVERTER_tar_to_directory
2022-03,126,25,bcftools_consensus/1.10
2022-03,125,8,keras_model_builder/0.4.2
2022-03,124,21,EMBOSS: extractfeat34/5.0.0
2022-03,124,14,tabular_to_fastq/1.1.5
2022-03,123,14,circos_bundlelinks/0.69.8+galaxy7
2022-03,122,10,scikit_bio_diversity_beta_diversity/0.4.2.0
2022-03,122,8,nextclade/1.4.1+galaxy0
2022-03,119,8,gprofiler_convert/0.1.7+galaxy11
2022-03,117,2,mimodd_sort/0.1.9
2022-03,116,4,bcftools_reheader/1.10
2022-03,115,3,vcfdistance/1.0.0_rc1+galaxy0
2022-03,115,9,tximport/0.1
2022-03,115,10,vsearch_clustering/2.8.3.0
2022-03,114,8,stringtie/1.3.6
2022-03,114,1,EMBOSS: maskfeat50/5.0.0
2022-03,113,5,picard_SortSam/2.7.1.1
2022-03,111,13,bedtools_bed12tobed6/2.30.0
2022-03,111,9,scanpy_filter_cells/1.6.0+galaxy0
2022-03,110,6,multiqc/1.9
2022-03,109,11,picard_BedToIntervalList/2.18.2.1
2022-03,108,17,get_pdb/0.1.0
2022-03,108,3,samtools_fastx/1.9+galaxy1
2022-03,108,5,gops_cluster_1/1.0.0
2022-03,107,1,snpEff_get_chr_names/4.3+T.galaxy2
2022-03,106,9,umi_tools_count/1.1.2+galaxy2
2022-03,106,14,bedtools_slopbed/2.30.0
2022-03,106,14,bedtools_intersectbed/2.29.0
2022-03,104,15,heinz_visualization/0.1.1
2022-03,103,15,cshl_fastx_nucleotides_distribution/1.0.1
2022-03,103,7,keras_model_config/0.4.2
2022-03,101,10,tp_split_on_column/0.2
2022-03,101,14,dropletutils_read_10x/1.0.4+galaxy0
2022-03,95,1,rseqc_clipping_profile/2.6.4
2022-03,94,11,gffread/2.2.1.2
2022-03,92,9,mothur_trim_seqs/1.39.5.0
2022-03,91,14,picard_AddOrReplaceReadGroups/1.126.0
2022-03,91,2,t_test_two_samples/1.0.1
2022-03,90,14,valet/1.0.0
2022-03,90,9,bcftools_query_list_samples/1.10
2022-03,90,11,fasta_nucleotide_color_plot/1.0.1
2022-03,89,10,gff_to_prot/3.0.2+galaxy0
2022-03,89,19,heatmap_1/1.0.0
2022-03,88,13,ncbi_blastdbcmd_info/2.10.1+galaxy0
2022-03,88,13,cshl_fastx_trimmer/1.0.2
2022-03,87,5,snpSift_dbnsfp/4.3.0
2022-03,87,13,CONVERTER_fasta_to_bowtie_base_index/CONVERTER_fasta_to_bowtie_base_index
2022-03,86,10,repmatch_gff3/1.0.3
2022-03,85,8,lda_analy1/1.0.1
2022-03,85,7,vsearch_search/2.8.3.1
2022-03,84,8,EMBOSS: dotmatcher24/5.0.0.1
2022-03,84,7,rapidnj/2.3.2
2022-03,84,4,lofreq_alnqual/2.1.5+galaxy0
2022-03,83,8,wormbase/wormbase
2022-03,83,1,samtools_sort/2.0.2
2022-03,83,10,bedtools_randombed/2.30.0
2022-03,83,10,get_read_pipeline/1.0
2022-03,82,12,MAF_Thread_For_Species1/MAF_Thread_For_Species1
2022-03,82,15,gd_pca/1.0.0
2022-03,82,4,genetrack/1.0.1
2022-03,82,9,kraken2/2.0.8_beta+galaxy0
2022-03,81,12,get_pdb/0.1.0
2022-03,81,7,sequence_content_trimmer/0.1
2022-03,81,4,CONVERTER_vcf_bgzip_to_tabix_0/CONVERTER_vcf_bgzip_to_tabix_0
2022-03,80,6,create_tool_recommendation_model/0.0.3
2022-03,80,6,miniasm/0.3+galaxy0
