,tool_id,month_year,avg_cpu_time,tool_name,tool_version
869, toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/3.3.2.0.0                                                 , 2021-05 ,        410708557361.39449541284404,deeptools_plot_pca,3.3.2.0.0                                                 
870, addValue                                                                                                                               , 2021-05 ,        408354108996.47413793103448, addValue                                                                                                                               , addValue                                                                                                                               
871, toolshed.g2.bx.psu.edu/repos/iuc/vegan_fisher_alpha/vegan_fisher_alpha/2.4-3                                                           , 2021-05 ,        408017247827.66666666666667,vegan_fisher_alpha,2.4-3                                                           
872, toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_rebase/0.1.9                                                                     , 2021-05 ,        407544069613.50000000000000,mimodd_rebase,0.1.9                                                                     
873, Cut1                                                                                                                                   , 2021-05 ,        407158890876.76626466486176, Cut1                                                                                                                                   , Cut1                                                                                                                                   
874, toolshed.g2.bx.psu.edu/repos/chemteam/gmx_solvate/gmx_solvate/2020.2+galaxy0                                                           , 2021-05 ,        403215511240.89473684210526,gmx_solvate,2020.2+galaxy0                                                           
875, toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_point/ggplot2_point/2.2.1+galaxy2                                                             , 2021-05 ,        401786526319.11764705882353,ggplot2_point,2.2.1+galaxy2                                                             
876, toolshed.g2.bx.psu.edu/repos/iuc/heinz/heinz_bum/1.0                                                                                   , 2021-05 ,        401441238788.25000000000000,heinz_bum,1.0                                                                                   
877, CONVERTER_interval_to_bed12_0                                                                                                          , 2021-05 ,        396035711141.32620320855615, CONVERTER_interval_to_bed12_0                                                                                                          , CONVERTER_interval_to_bed12_0                                                                                                          
878, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sirna89/5.0.0                                                                    , 2021-05 ,        394521356502.00000000000000,EMBOSS: sirna89,5.0.0                                                                    
879, CONVERTER_gff_to_bed_0                                                                                                                 , 2021-05 ,        393921713930.59047619047619, CONVERTER_gff_to_bed_0                                                                                                                 , CONVERTER_gff_to_bed_0                                                                                                                 
